ID,TYPE,USER,GENDER,AGE,name
5868,4,4650,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005868_4_004650_NONE_19.jpg
5869,1,4651,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005869_1_004651_MALE_19.jpg
5869,3,4651,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005869_3_004651_MALE_19.jpg
5869,4,4651,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005869_4_004651_MALE_19.jpg
5870,1,3428,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005870_1_003428_MALE_21.jpg
5870,3,3428,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005870_3_003428_MALE_21.jpg
5870,4,3428,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005870_4_003428_MALE_21.jpg
5871,1,4050,MALE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005871_1_004050_MALE_43.jpg
5871,3,4050,MALE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005871_3_004050_MALE_43.jpg
5872,3,4652,NONE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005872_3_004652_NONE_38.jpg
5872,4,4652,NONE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005872_4_004652_NONE_38.jpg
5873,1,3293,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005873_1_003293_MALE_21.jpg
5873,2,3293,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005873_2_003293_MALE_21.jpg
5873,4,3293,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005873_4_003293_MALE_21.jpg
5874,1,4653,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005874_1_004653_FEMALE_26.jpg
5874,2,4653,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005874_2_004653_FEMALE_26.jpg
5874,4,4653,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005874_4_004653_FEMALE_26.jpg
5875,1,2887,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005875_1_002887_FEMALE_25.jpg
5875,2,2887,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005875_2_002887_FEMALE_25.jpg
5875,3,2887,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005875_3_002887_FEMALE_25.jpg
5876,1,1063,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005876_1_001063_NONE_27.jpg
5876,3,1063,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005876_3_001063_NONE_27.jpg
5877,1,4654,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005877_1_004654_MALE_25.jpg
5877,3,4654,MALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005877_3_004654_MALE_25.jpg
5878,3,4655,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005878_3_004655_MALE_23.jpg
5879,2,4056,MALE,41,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005879_2_004056_MALE_41.jpg
5879,3,4056,MALE,41,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005879_3_004056_MALE_41.jpg
5880,1,4002,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005880_1_004002_FEMALE_19.jpg
5880,2,4002,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005880_2_004002_FEMALE_19.jpg
5881,3,1828,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005881_3_001828_MALE_28.jpg
5882,1,4656,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005882_1_004656_MALE_22.jpg
5882,4,4656,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005882_4_004656_MALE_22.jpg
5883,1,4657,NONE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005883_1_004657_NONE_24.jpg
5883,4,4657,NONE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005883_4_004657_NONE_24.jpg
5884,2,3430,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005884_2_003430_NONE_18.jpg
5884,3,3430,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005884_3_003430_NONE_18.jpg
5884,4,3430,NONE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005884_4_003430_NONE_18.jpg
5885,1,4658,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005885_1_004658_MALE_24.jpg
5885,4,4658,MALE,24,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005885_4_004658_MALE_24.jpg
5886,2,752,FEMALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005886_2_000752_FEMALE_20.jpg
5886,3,752,FEMALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005886_3_000752_FEMALE_20.jpg
5887,1,4659,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005887_1_004659_FEMALE_25.jpg
5887,2,4659,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005887_2_004659_FEMALE_25.jpg
5887,3,4659,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005887_3_004659_FEMALE_25.jpg
5887,4,4659,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005887_4_004659_FEMALE_25.jpg
5888,1,4660,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005888_1_004660_FEMALE_19.jpg
5888,4,4660,FEMALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005888_4_004660_FEMALE_19.jpg
5889,1,4661,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005889_1_004661_MALE_28.jpg
5889,3,4661,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005889_3_004661_MALE_28.jpg
5889,4,4661,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005889_4_004661_MALE_28.jpg
5890,1,4662,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005890_1_004662_MALE_21.jpg
5890,2,4662,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005890_2_004662_MALE_21.jpg
5890,3,4662,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005890_3_004662_MALE_21.jpg
5891,2,4663,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005891_2_004663_MALE_20.jpg
5891,3,4663,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005891_3_004663_MALE_20.jpg
5892,2,4664,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005892_2_004664_NONE_19.jpg
5892,3,4664,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005892_3_004664_NONE_19.jpg
5892,4,4664,NONE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005892_4_004664_NONE_19.jpg
5893,3,4665,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005893_3_004665_MALE_22.jpg
5893,4,4665,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005893_4_004665_MALE_22.jpg
5894,1,4666,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005894_1_004666_MALE_26.jpg
5894,2,4666,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005894_2_004666_MALE_26.jpg
5894,4,4666,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005894_4_004666_MALE_26.jpg
5895,1,4667,NONE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005895_1_004667_NONE_43.jpg
5895,3,4667,NONE,43,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005895_3_004667_NONE_43.jpg
5896,1,3577,MALE,56,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005896_1_003577_MALE_56.jpg
5896,2,3577,MALE,56,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005896_2_003577_MALE_56.jpg
5896,4,3577,MALE,56,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005896_4_003577_MALE_56.jpg
5897,1,4668,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005897_1_004668_MALE_22.jpg
5897,2,4668,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005897_2_004668_MALE_22.jpg
5898,1,2865,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005898_1_002865_MALE_20.jpg
5898,2,2865,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005898_2_002865_MALE_20.jpg
5898,3,2865,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005898_3_002865_MALE_20.jpg
5899,2,2862,FEMALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005899_2_002862_FEMALE_22.jpg
5899,3,2862,FEMALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005899_3_002862_FEMALE_22.jpg
5899,4,2862,FEMALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005899_4_002862_FEMALE_22.jpg
5900,2,4669,FEMALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005900_2_004669_FEMALE_33.jpg
5900,3,4669,FEMALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005900_3_004669_FEMALE_33.jpg
5900,4,4669,FEMALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005900_4_004669_FEMALE_33.jpg
5901,1,1017,FEMALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005901_1_001017_FEMALE_30.jpg
5901,2,1017,FEMALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005901_2_001017_FEMALE_30.jpg
5901,3,1017,FEMALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005901_3_001017_FEMALE_30.jpg
5902,1,44,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005902_1_000044_FEMALE_25.jpg
5902,2,44,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005902_2_000044_FEMALE_25.jpg
5902,3,44,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005902_3_000044_FEMALE_25.jpg
5902,4,44,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005902_4_000044_FEMALE_25.jpg
5903,1,600,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005903_1_000600_MALE_23.jpg
5903,4,600,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005903_4_000600_MALE_23.jpg
5904,1,617,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005904_1_000617_FEMALE_23.jpg
5905,3,2058,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005905_3_002058_FEMALE_26.jpg
5905,4,2058,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005905_4_002058_FEMALE_26.jpg
5906,2,4670,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005906_2_004670_MALE_28.jpg
5906,3,4670,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005906_3_004670_MALE_28.jpg
5907,1,4671,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005907_1_004671_MALE_18.jpg
5907,2,4671,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005907_2_004671_MALE_18.jpg
5907,3,4671,MALE,18,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005907_3_004671_MALE_18.jpg
5908,3,4672,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005908_3_004672_MALE_26.jpg
5909,4,4673,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005909_4_004673_MALE_22.jpg
5910,1,2207,MALE,37,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005910_1_002207_MALE_37.jpg
5910,4,2207,MALE,37,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005910_4_002207_MALE_37.jpg
5911,1,6,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005911_1_000006_MALE_28.jpg
5911,2,6,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005911_2_000006_MALE_28.jpg
5911,3,6,MALE,28,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005911_3_000006_MALE_28.jpg
5912,1,4674,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005912_1_004674_NONE_30.jpg
5912,2,4674,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005912_2_004674_NONE_30.jpg
5912,4,4674,NONE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005912_4_004674_NONE_30.jpg
5913,1,4675,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005913_1_004675_MALE_22.jpg
5913,4,4675,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005913_4_004675_MALE_22.jpg
5914,4,4676,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005914_4_004676_FEMALE_25.jpg
5915,2,3954,FEMALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005915_2_003954_FEMALE_20.jpg
5915,3,3954,FEMALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005915_3_003954_FEMALE_20.jpg
5915,4,3954,FEMALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005915_4_003954_FEMALE_20.jpg
5916,1,4677,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005916_1_004677_MALE_20.jpg
5917,1,4678,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005917_1_004678_FEMALE_23.jpg
5917,2,4678,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005917_2_004678_FEMALE_23.jpg
5917,3,4678,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005917_3_004678_FEMALE_23.jpg
5918,1,4679,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005918_1_004679_NONE_20.jpg
5918,3,4679,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005918_3_004679_NONE_20.jpg
5918,4,4679,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005918_4_004679_NONE_20.jpg
5919,1,4680,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005919_1_004680_MALE_23.jpg
5919,2,4680,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005919_2_004680_MALE_23.jpg
5919,3,4680,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005919_3_004680_MALE_23.jpg
5920,1,4681,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005920_1_004681_NONE_20.jpg
5920,2,4681,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005920_2_004681_NONE_20.jpg
5920,4,4681,NONE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005920_4_004681_NONE_20.jpg
5921,2,4682,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005921_2_004682_MALE_23.jpg
5921,3,4682,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005921_3_004682_MALE_23.jpg
5922,1,4683,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005922_1_004683_MALE_21.jpg
5922,2,4683,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005922_2_004683_MALE_21.jpg
5922,4,4683,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005922_4_004683_MALE_21.jpg
5923,1,1711,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005923_1_001711_MALE_22.jpg
5923,4,1711,MALE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005923_4_001711_MALE_22.jpg
5924,1,4684,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005924_1_004684_NONE_21.jpg
5924,2,4684,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005924_2_004684_NONE_21.jpg
5924,3,4684,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005924_3_004684_NONE_21.jpg
5924,4,4684,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005924_4_004684_NONE_21.jpg
5925,1,256,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005925_1_000256_MALE_36.jpg
5925,3,256,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005925_3_000256_MALE_36.jpg
5925,4,256,MALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005925_4_000256_MALE_36.jpg
5926,2,4685,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005926_2_004685_MALE_19.jpg
5926,4,4685,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005926_4_004685_MALE_19.jpg
5927,1,4686,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005927_1_004686_NONE_22.jpg
5927,3,4686,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005927_3_004686_NONE_22.jpg
5928,2,4687,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005928_2_004687_FEMALE_36.jpg
5928,3,4687,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005928_3_004687_FEMALE_36.jpg
5928,4,4687,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005928_4_004687_FEMALE_36.jpg
5929,1,4688,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005929_1_004688_MALE_19.jpg
5929,4,4688,MALE,19,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005929_4_004688_MALE_19.jpg
5930,2,1985,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005930_2_001985_MALE_26.jpg
5931,3,4689,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005931_3_004689_MALE_20.jpg
5932,2,4690,FEMALE,38,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005932_2_004690_FEMALE_38.jpg
5933,1,4691,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005933_1_004691_NONE_22.jpg
5933,2,4691,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005933_2_004691_NONE_22.jpg
5933,3,4691,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005933_3_004691_NONE_22.jpg
5934,1,4692,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005934_1_004692_FEMALE_25.jpg
5934,2,4692,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005934_2_004692_FEMALE_25.jpg
5934,3,4692,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005934_3_004692_FEMALE_25.jpg
5934,4,4692,FEMALE,25,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005934_4_004692_FEMALE_25.jpg
5935,1,2975,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005935_1_002975_FEMALE_26.jpg
5935,2,2975,FEMALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005935_2_002975_FEMALE_26.jpg
5936,1,4693,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005936_1_004693_MALE_23.jpg
5936,3,4693,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005936_3_004693_MALE_23.jpg
5936,4,4693,MALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005936_4_004693_MALE_23.jpg
5937,1,2201,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005937_1_002201_MALE_31.jpg
5937,3,2201,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005937_3_002201_MALE_31.jpg
5937,4,2201,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005937_4_002201_MALE_31.jpg
5938,1,4694,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005938_1_004694_NONE_21.jpg
5938,4,4694,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005938_4_004694_NONE_21.jpg
5939,1,3249,NONE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005939_1_003249_NONE_31.jpg
5939,3,3249,NONE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005939_3_003249_NONE_31.jpg
5939,4,3249,NONE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005939_4_003249_NONE_31.jpg
5940,1,4037,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005940_1_004037_NONE_22.jpg
5940,3,4037,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005940_3_004037_NONE_22.jpg
5940,4,4037,NONE,22,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005940_4_004037_NONE_22.jpg
5941,2,4068,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005941_2_004068_FEMALE_23.jpg
5941,3,4068,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005941_3_004068_FEMALE_23.jpg
5941,4,4068,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005941_4_004068_FEMALE_23.jpg
5942,3,4695,FEMALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005942_3_004695_FEMALE_33.jpg
5943,1,1440,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005943_1_001440_MALE_30.jpg
5944,2,4696,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005944_2_004696_NONE_21.jpg
5944,3,4696,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005944_3_004696_NONE_21.jpg
5945,3,4697,NONE,32,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005945_3_004697_NONE_32.jpg
5946,1,4698,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005946_1_004698_MALE_35.jpg
5946,2,4698,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005946_2_004698_MALE_35.jpg
5946,3,4698,MALE,35,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005946_3_004698_MALE_35.jpg
5947,2,4699,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005947_2_004699_NONE_21.jpg
5947,3,4699,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005947_3_004699_NONE_21.jpg
5947,4,4699,NONE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005947_4_004699_NONE_21.jpg
5948,1,3516,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005948_1_003516_MALE_33.jpg
5948,2,3516,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005948_2_003516_MALE_33.jpg
5948,3,3516,MALE,33,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005948_3_003516_MALE_33.jpg
5949,1,3118,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005949_1_003118_MALE_31.jpg
5949,3,3118,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005949_3_003118_MALE_31.jpg
5949,4,3118,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005949_4_003118_MALE_31.jpg
5951,1,4700,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005951_1_004700_MALE_31.jpg
5951,2,4700,MALE,31,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005951_2_004700_MALE_31.jpg
5952,1,4701,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005952_1_004701_FEMALE_36.jpg
5952,2,4701,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005952_2_004701_FEMALE_36.jpg
5952,3,4701,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005952_3_004701_FEMALE_36.jpg
5952,4,4701,FEMALE,36,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005952_4_004701_FEMALE_36.jpg
5953,3,411,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005953_3_000411_MALE_30.jpg
5953,4,411,MALE,30,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005953_4_000411_MALE_30.jpg
5954,2,4702,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005954_2_004702_MALE_21.jpg
5954,4,4702,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005954_4_004702_MALE_21.jpg
5955,2,790,MALE,26,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005955_2_000790_MALE_26.jpg
5956,3,4703,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005956_3_004703_FEMALE_23.jpg
5956,4,4703,FEMALE,23,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005956_4_004703_FEMALE_23.jpg
5957,1,3388,NONE,32,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005957_1_003388_NONE_32.jpg
5957,3,3388,NONE,32,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005957_3_003388_NONE_32.jpg
5957,4,3388,NONE,32,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005957_4_003388_NONE_32.jpg
5958,2,4704,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005958_2_004704_MALE_20.jpg
5958,4,4704,MALE,20,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005958_4_004704_MALE_20.jpg
5959,1,4705,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005959_1_004705_MALE_21.jpg
5959,2,4705,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005959_2_004705_MALE_21.jpg
5959,3,4705,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005959_3_004705_MALE_21.jpg
5959,4,4705,MALE,21,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005959_4_004705_MALE_21.jpg
5960,1,4706,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005960_1_004706_NONE_27.jpg
5960,2,4706,NONE,27,s3://pguevara-bdcc2022/mask_project/medical-masks-part1/images/005960_2_004706_NONE_27.jpg
